,COMPL_RPY_1YR_RT,COMPL_RPY_3YR_RT,COMPL_RPY_5YR_RT,COMPL_RPY_7YR_RT,C100_4,C100_L4,DEBT_MDN_SUPP,GRAD_DEBT_MDN,DEBT_N,GRAD_DEBT_N,LATITUDE,LONGITUDE,REGION,LOCALE,SCH_DEG,MAIN,NUMBRANCH,HIGHDEG,CONTROL,ST_FIPS,AVGFACSAL,PFTFAC,ICLEVEL,UG,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,MEDIAN_HH_INC,UNEMP_RATE,UGDS_MEN,UGDS_WOMEN,cost,earning
579,,,,,,0.785,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,39.723704999999995,-104.789683,7,11.0,1.0,1,1,1,1,8,,,2,765.0,0.0196,0.0,0.6614,0.1451,0.0536,0.0144,0.1059,68380.98,3.10999989509582,0.5507,0.4493,7919.0,26400
580,0.2370572207,0.2759562842,0.3926940639,0.4620253165,,0.3344,11916.5,17160,650,383,38.832183,-104.78721,7,11.0,2.0,1,1,2,3,8,3930.0,0.3833,2,252.0,0.0,0.0079,0.6508,0.1786,0.0357,0.0,0.127,59761.06,3.44000005722045,0.8127,0.1873,20455.0,25800
581,0.2929447853,0.339908953,0.3482714469,0.4448979592,,0.3612,10369.5,13035,1136,789,39.116346,-108.53062,7,13.0,2.0,1,1,2,3,8,3650.0,0.4712,2,156.0,0.0,0.0,0.8846,0.0,0.0128,0.0,0.1026,47570.22,3.67000007629394,0.4607,0.5393,28863.0,18800
582,0.5302491103,0.5684210526,0.5740072202,0.6310679612,,0.4023,5500,6500,518,190,37.172059000000004,-104.513451,7,33.0,1.0,1,1,2,1,8,5184.0,1.0,2,1921.0,0.0078,0.001,0.5195,0.0208,0.0073,0.0219,0.4217,42852.72,4.03000020980835,0.4532,0.5468,18054.0,23900
583,0.310782241,0.3251028807,0.4615384615,0.512,,0.0,7753,10689,2230,1249,39.915253,-104.94357,7,21.0,1.0,0,12,1,3,8,,,2,55.0,0.0,0.1818,0.5636,0.0,0.0,0.0,0.2545,70084.56,3.09999990463256,0.0235,0.9765,15941.0,15900
584,0.6819484241,0.7353760446,0.7520661157,0.8865979381,0.2238,,11000,21360,1050,416,38.549436,-106.91843899999999,7,33.0,3.0,1,1,4,1,8,6667.0,0.7069,1,2325.0,0.0,0.0602,0.8705,0.0108,0.009000000000000001,0.006,0.0434,68547.81,2.98000001907348,0.5959,0.4041,21431.0,29300
585,0.4253112033,0.524291498,0.6045081967,0.6566866267,0.4717,,22625,29253,1124,563,41.332519,-72.92384799999999,1,12.0,3.0,1,1,4,2,9,7282.0,0.2159,1,1791.0,0.0045,0.0318,0.6862,0.1882,0.0095,0.005,0.0748,65065.75,4.3600001335144,0.3333,0.6667,45178.0,41400
586,PrivacySuppressed,PrivacySuppressed,0.5714285714,0.5977011494,,0.0,9701,9833,111,94,41.39648,-73.451841,1,13.0,1.0,1,1,1,3,9,,,3,45.0,0.0,0.0,0.5778,0.0889,0.0,0.0,0.3333,88207.18,2.58999991416931,0.0316,0.9684,18347.0,19200
587,0.5714285714,0.5806451613,PrivacySuppressed,PrivacySuppressed,,0.2675,5500,7500,346,101,41.998409,-72.570177,1,21.0,1.0,1,1,2,1,9,7412.0,1.0,2,1850.0,0.0011,0.0135,0.82,0.1043,0.0157,0.0027,0.0427,75069.81,2.72000002861022,0.5923,0.4077,12943.0,28400
588,0.3565549677,0.3925752704,0.4325969342,0.4257109692,,0.5267,7756,9500,3482,2294,41.278557,-72.848201,1,21.0,1.0,1,7,1,3,9,,,3,557.0,0.0,0.0018,0.7253,0.1885,0.0215,0.0,0.0628,64657.4,3.85999989509582,0.2754,0.7246,22080.0,25700
589,0.5239852399,0.5813148789,0.6696035242,0.6965517241,0.0714,,15864.5,23749,638,277,41.632345,-72.92021700000001,1,21.0,2.0,1,1,3,3,9,5429.0,0.2651,1,518.0,0.0154,0.0386,0.7490000000000001,0.1081,0.0077,0.0039,0.0772,66169.63,4.01000022888183,0.1922,0.8078,32863.0,29200
590,0.75,0.7927927928,0.7883211679,0.8198198198,,0.2571,16250,20000,170,130,41.189413,-73.165185,1,12.0,1.0,1,1,1,2,9,,,3,119.0,0.0,0.0504,0.605,0.2353,0.0084,0.0,0.1008,74786.04,3.49000000953674,0.2722,0.7278,29659.0,69500
591,0.5313092979,0.62,0.7747252747,0.7767857143,0.2054,,20500,27000,1825,864,41.164741,-73.190166,1,12.0,3.0,1,1,4,2,9,7730.0,1.0,1,1277.0,0.4127,0.0211,0.2772,0.1566,0.0564,0.0031,0.0728,63241.6,4.80999994277954,0.3655,0.6345,50082.0,32300
592,0.6921787709,0.7271259419,0.8007945516,0.8106966925,0.2082,,15834.5,22000,5172,2685,41.692502000000005,-72.765991,1,21.0,3.0,1,1,4,1,9,9141.0,0.4824,1,9443.0,0.0114,0.094,0.7345,0.0722,0.0292,0.0035,0.0551,75579.11,3.24000000953674,0.5358,0.4642,21706.0,39100
593,0.5352941176,0.593220339,0.6808510638,0.6992481203,,,12500,17233,795,449,41.688246,-72.767972,1,21.0,3.0,1,1,3,1,9,,0.0,1,,,,,,,,,63157.4,3.72000002861023,0.3242,0.6758,,43300
594,0.645994832,0.6333333333,0.647826087,0.7136150235,,0.6667,7600,7600,714,586,41.685072,-72.710705,1,21.0,1.0,1,3,1,3,9,,,3,287.0,0.0035,0.006999999999999999,0.892,0.0244,0.0348,0.0105,0.0279,77193.98,2.94000005722045,0.2247,0.7753,24148.0,24100
595,0.9230769231,0.9504643963,0.9433427762,0.9571865443,0.8094,,20700.5,23200,514,422,41.379833000000005,-72.107321,1,13.0,3.0,1,1,4,2,9,10024.0,0.7226,1,1814.0,0.0755,0.0138,0.8241,0.0309,0.0259,0.0028,0.027000000000000003,83703.47,3.04999995231628,0.3705,0.6295,64915.0,41400
596,0.345,0.391198044,0.4242424242,0.4743589744,,0.6522,9500,11958,448,295,41.277311,-72.85489799999999,1,21.0,1.0,1,1,1,3,9,,,3,171.0,0.0,0.0,0.8596,0.0643,0.0117,0.0,0.0643,65494.05,3.92000007629394,0.6616,0.3384,26913.0,29600
597,0.8146619497,0.8497723824,0.8952933859,0.9240872078,0.6995,,18750,21500,8995,6476,41.809098,-72.249948,1,21.0,3.0,1,4,4,1,9,12086.0,0.7089,1,13251.0,0.0116,0.0,0.8338,0.0486,0.059000000000000004,0.0029,0.0441,80999.86,3.05999994277954,0.4988,0.5012,29128.0,46400
598,0.4259259259,0.5068119891,0.5429616088,0.6259541985,0.0049,,14250,31502,4009,959,41.742977,-72.64031999999999,1,13.0,2.0,1,1,3,2,9,5366.0,0.2825,1,418.0,0.0,0.0239,0.4522,0.2344,0.0215,0.0,0.2679,60483.49,4.55000019073486,0.1696,0.8304,30650.0,32600
599,0.396273737,0.4479427549,0.3970004411,0.4702531646,,0.6821,10847,12902,4061,2745,41.924248,-72.596915,1,41.0,1.0,0,6,1,3,9,,,3,242.0,0.0,0.0,0.7562,0.1364,0.0165,0.0,0.0909,66746.33,3.5,0.9343,0.0657,21137.0,29500
600,0.7533333333,0.7952924394,0.8179372197,0.8779697624,0.4211,,17750,23500,2675,1425,41.721672999999996,-72.218753,1,31.0,3.0,1,1,4,1,9,8623.0,1.0,1,4821.0,0.0178,0.0357,0.8052,0.0751,0.017,0.0106,0.0386,76020.15,2.96000003814697,0.4444,0.5556,24077.0,35200
601,0.8491620112,0.8583783784,0.9036427732,0.9476190476,0.7839,,23000,27000,1367,1086,41.157672999999996,-73.255903,1,21.0,3.0,1,1,4,2,9,10783.0,1.0,1,4173.0,0.0144,0.0549,0.8418,0.0247,0.0242,0.0017,0.0383,93458.99,2.59999990463256,0.3904,0.6096,60526.0,55500
602,PrivacySuppressed,PrivacySuppressed,0.6758241758,0.7052023121,,0.0,9833,9836,161,125,41.394495,-72.85745,1,21.0,1.0,1,1,1,3,9,,,3,67.0,0.0,0.0746,0.5821,0.1343,0.0149,0.0,0.19399999999999998,71947.25,3.24000000953674,0.0519,0.9481,24011.0,23700
603,0.5857142857,0.6206896552,0.7205882353,0.7777777778,,0.0,4358,5949.5,310,106,41.768397,-72.67273399999999,1,12.0,2.0,1,1,2,1,9,7561.0,0.2739,2,3042.0,0.0046,0.09300000000000001,0.2863,0.3567,0.0487,0.002,0.2087,49809.92,6.38999986648559,0.2845,0.7155,11960.0,26000
604,0.9293405114,0.9543952412,0.9720052083,0.9814385151,,,27000,29000,2013,1611,41.773462,-72.673916,1,12.0,3.0,0,2,4,2,9,8863.0,,1,,,,,,,,,PrivacySuppressed,PrivacySuppressed,,,,66100
605,0.2618083671,0.30171278,0.4009433962,0.3785310734,,0.2865,7700.5,8607,2118,1154,41.727016,-72.725762,1,13.0,1.0,1,4,1,3,9,,,2,259.0,0.0,0.0232,0.332,0.2857,0.0193,0.0,0.3398,55594.28,5.59000015258789,0.1542,0.8458,19456.0,22700
606,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,41.769861,-72.707766,1,12.0,3.0,1,1,4,2,9,7225.0,1.0,1,,,,,,,,,,,,,,
607,0.7397151899,0.7747886241,0.8330696203,0.860920666,0.4796,,19000,27000,2811,1464,41.798590999999995,-72.715213,1,12.0,3.0,1,1,4,2,9,7895.0,0.4286,1,5367.0,0.040999999999999995,0.1109,0.7017,0.0827,0.0196,0.0011,0.043,82221.8,3.16000008583068,0.488,0.512,51495.0,38400
608,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0,,PrivacySuppressed,PrivacySuppressed,25,14,41.60682,-72.647853,1,21.0,3.0,1,1,4,2,9,3519.0,0.1889,1,68.0,0.1176,0.3382,0.5441,0.0,0.0,0.0,0.0,PrivacySuppressed,PrivacySuppressed,0.5259,0.4741,8650.0,
609,0.4385964912,0.3823529412,0.6,0.5454545455,,0.0314,4750,6000,461,73,41.175228000000004,-73.19100300000001,1,12.0,2.0,1,1,2,1,9,7264.0,0.3995,2,3902.0,0.009000000000000001,0.0502,0.4521,0.244,0.0351,0.0015,0.2081,56902.3,5.3600001335144,0.4054,0.5946,10495.0,24600
610,0.7173913043,0.8039215686,PrivacySuppressed,PrivacySuppressed,,0.0428,3000,5000,275,78,41.761625,-72.561939,1,21.0,2.0,1,1,2,1,9,7900.0,0.2249,2,5135.0,0.0021,0.0506,0.7213,0.1075,0.0343,0.0023,0.0818,66292.01,3.9300000667572,0.4638,0.5362,9618.0,27800
611,0.6666666667,0.6975308642,0.7978723404,0.8333333333,,0.0485,3500,5000,555,171,41.549749,-73.072963,1,22.0,2.0,1,1,2,1,9,8881.0,0.2672,2,5116.0,0.0025,0.1132,0.7095,0.0653,0.0264,0.0031,0.0799,63783.19,4.07000017166137,0.4309,0.5691,10810.0,27600
612,0.6578947368,0.7368421053,0.6666666667,0.7105263158,,0.0607,4600,5975,235,74,41.539516,-72.611838,1,13.0,2.0,1,1,2,1,9,8124.0,0.2146,2,2309.0,0.0022,0.0416,0.8190000000000001,0.0589,0.0212,0.0017,0.0554,70320.86,3.11999988555908,0.425,0.575,10466.0,26000
613,0.6008064516,0.6964980545,0.8397790055,0.7071823204,0.3835,,18107,26000,376,183,41.328013,-72.09523,1,13.0,3.0,1,1,3,2,9,6879.0,1.0,1,621.0,0.028999999999999998,0.0773,0.6683,0.1127,0.0113,0.0612,0.0403,79488.12,3.01999998092651,0.5665,0.4335,45364.0,25400
614,0.6052631579,0.6428571429,0.7763157895,0.8172043011,,0.0491,4500,7754,393,96,41.509945,-72.103039,1,13.0,2.0,1,1,2,1,9,7582.0,0.2446,2,3574.0,0.0014,0.066,0.7935,0.0616,0.0252,0.0104,0.042,65707.64,3.06999993324279,0.4156,0.5844,11054.0,25800
615,0.396273737,0.4479427549,0.3970004411,0.4702531646,,0.4315,10847,12902,4061,2745,41.659236,-72.754498,1,21.0,1.0,1,6,1,3,9,,,3,288.0,0.0,0.0,0.5972,0.1528,0.0,0.0,0.25,67201.63,3.94000005722045,0.4408,0.5592,24511.0,29500
616,0.4103489771,0.4314903846,0.4098469727,0.4334677419,,0.6898,6333,6333,2423,1702,41.979699,-72.450218,1,21.0,1.0,1,2,1,3,9,,,3,169.0,0.0,0.0414,0.5799,0.1183,0.0059,0.0,0.2544,58590,4.21999979019165,0.9593,0.0407,18055.0,33700
617,0.7256711409,0.7858306189,0.883033419,0.8753709199,0.4498,,21500,27000,2552,1433,41.291314,-72.961472,1,21.0,3.0,1,1,4,2,9,10038.0,0.4203,1,2537.0,0.0583,0.1951,0.5558,0.1119,0.0138,0.0043,0.0607,77310.15,3.10999989509582,0.4951,0.5049,51801.0,38600
618,0.3348765432,0.3690658499,0.3487940631,0.4012738854,,0.6473,9500,10403.5,817,578,41.349947,-72.100514,1,13.0,1.0,1,4,1,3,9,,,3,88.0,0.0227,0.0,0.6023,0.1705,0.0455,0.0455,0.1136,60995.39,3.36999988555908,0.2436,0.7564,20858.0,23900
619,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0155,3500,4000,132,27,41.102574,-73.450965,1,13.0,2.0,1,1,2,1,9,8092.0,0.2369,2,5377.0,0.027000000000000003,0.059000000000000004,0.5555,0.1637,0.0446,0.0026,0.1477,79243,3.72000002861023,0.4124,0.5876,12207.0,26500
620,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.0313,3800,5187,77,33,41.920668,-73.058734,1,31.0,2.0,1,1,2,1,9,7894.0,0.2857,2,1596.0,0.0031,0.0414,0.9085,0.0157,0.0107,0.0013,0.0194,69156.25,2.75,0.3321,0.6679,10686.0,24400
621,0.6346153846,0.68,0.7818181818,0.6949152542,0.5263,,15000,26247.5,66,40,41.347714,-72.935048,1,21.0,3.0,1,1,3,3,9,3448.0,0.2222,1,282.0,0.0035,0.0213,0.9149,0.0213,0.0071,0.0,0.0319,76142.06,3.09999990463256,0.2947,0.7053,19950.0,29200
622,0.4036775106,0.4371492705,0.4463840399,0.5292003594,,0.6583,9500,12000,3706,2729,41.169646,-73.149023,1,13.0,1.0,1,8,1,3,9,,,3,270.0,0.0074,0.0,0.4815,0.3889,0.0037,0.0037,0.1148,66273.98,3.78999996185302,0.6976,0.3024,28303.0,31100
623,0.4885993485,0.5527950311,0.6789215686,0.7047244094,0.262,,8412,27000,8007,1068,41.535548999999996,-73.081497,1,22.0,3.0,1,1,4,3,9,6001.0,0.1193,1,1356.0,0.0339,0.1254,0.6077,0.1298,0.0428,0.0037,0.0568,67090.63,3.85999989509582,0.3812,0.6188,30004.0,34900
624,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.147,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,41.826229999999995,-71.889673,1,21.0,2.0,1,1,2,1,9,8156.0,1.0,2,1347.0,0.0052,0.0408,0.8471,0.0186,0.0089,0.0082,0.0713,57717.18,4.57000017166137,0.4038,0.5962,12735.0,22300
625,0.854676259,0.8792134831,0.9090909091,0.9324534161,0.7361,,21500,26000,2989,2003,41.418915000000005,-72.89411700000001,1,21.0,3.0,1,1,4,2,9,10962.0,0.3726,1,4843.0,0.0033,0.018000000000000002,0.9032,0.0233,0.0192,0.0031,0.0299,87986.1,2.56999993324279,0.3943,0.6057,58713.0,51900
626,0.7926136364,0.8198362147,0.8854961832,0.9058116232,0.5431,,19500,25375,2338,1397,41.220893,-73.243332,1,21.0,3.0,1,1,4,2,9,8698.0,0.3474,1,4029.0,0.0191,0.0,0.8297,0.0727,0.0213,0.0012,0.0558,87263.76,2.79999995231628,0.3613,0.6387,54037.0,45900
627,0.6711864407,0.6878980892,0.8156996587,0.855513308,0.5983,,23250,27000,703,420,41.781040999999995,-72.72965,1,13.0,3.0,1,1,4,2,9,8142.0,0.9795,1,1227.0,0.0,0.2282,0.6316,0.0799,0.0212,0.0016,0.0375,74607,3.49000000953674,0.0214,0.9786,47147.0,43500
628,0.7204301075,0.6814159292,0.7857142857,0.7653061224,,0.0311,3500,4500,677,164,41.303785,-72.92768199999999,1,12.0,2.0,1,1,2,1,9,8322.0,0.1951,2,4157.0,0.0099,0.0659,0.579,0.1973,0.0322,0.0034,0.1123,58495.06,5.15999984741211,0.4298,0.5702,10346.0,26200
629,0.5704225352,0.6624203822,0.7456140351,0.7553191489,,,15250,23500,543,234,41.201198,-73.20110600000001,1,12.0,2.0,1,1,3,2,9,6216.0,0.2133,1,265.0,0.0,0.0075,0.7170000000000001,0.1585,0.0189,0.0075,0.0906,70910.63,3.91000008583068,0.1477,0.8523,25743.0,52000
630,0.6946745562,0.7456776352,0.796437659,0.8317757009,0.2396,,16000,23000,4675,2274,41.333225,-72.947897,1,12.0,3.0,1,1,4,1,9,8916.0,0.4618,1,8080.0,0.015,0.0917,0.6975,0.1225,0.0236,0.0026,0.047,74581.97,3.48000001907348,0.3839,0.6161,21029.0,36800
631,0.2448330684,0.2958860759,0.364548495,0.4511149228,,0.6111,9500,13222.5,1314,776,41.267503000000005,-72.976966,1,21.0,1.0,1,3,1,3,9,,,3,134.0,0.0,0.0,0.6269,0.2313,0.0,0.0,0.1418,50340.56,5.94000005722045,0.0461,0.9539,20220.0,22900
632,,,PrivacySuppressed,PrivacySuppressed,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,40.739862,-74.002085,2,11.0,3.0,1,1,4,3,36,4068.0,0.2286,1,,,,,,,,,PrivacySuppressed,PrivacySuppressed,,,,PrivacySuppressed
633,0.8173652695,0.8495575221,0.8927536232,0.9135135135,0.8003,,19000,21500,473,385,41.747451,-72.69088199999999,1,12.0,3.0,1,1,4,2,9,10558.0,0.6991,1,2100.0,0.028999999999999998,0.1252,0.6938,0.0562,0.0471,0.0019,0.0467,81265.21,3.50999999046325,0.5151,0.4849,66420.0,49200
634,0.724137931,0.7888888889,0.8214285714,0.7826086957,,0.0304,3500,6362,355,86,41.705498,-72.87754,1,21.0,2.0,1,1,2,1,9,8121.0,0.1961,2,3412.0,0.0009,0.0501,0.7893,0.053,0.0299,0.0023,0.0744,64301.82,3.94000005722045,0.4479,0.5521,11510.0,27300
635,0.9043824701,0.905511811,0.9464594128,0.9363354037,0.8717,,15576.5,16875,664,576,41.554665,-72.657146,1,13.0,3.0,1,1,4,2,9,11788.0,0.883,1,2722.0,0.0496,0.0716,0.6591,0.086,0.0757,0.0018,0.0562,82041.21,3.26999998092651,0.46,0.54,65443.0,42100
636,0.7087653157,0.7649769585,0.8280318091,0.8673469388,0.2195,,17000,24300,2690,1365,41.400365,-73.444264,1,13.0,3.0,1,1,4,1,9,8951.0,1.0,1,4881.0,0.0059,0.0709,0.772,0.0578,0.0342,0.0029,0.0563,85742.06,2.75999999046325,0.4767,0.5233,23264.0,35700
637,0.9005681818,0.9106628242,0.906374502,0.9326765189,0.8645,,12000,12000,472,401,41.311158,-72.926688,1,12.0,3.0,1,1,4,2,9,18333.0,0.7376,1,5351.0,0.0514,0.1261,0.5363,0.0759,0.1441,0.0082,0.0579,75345.96,3.52999997138977,0.509,0.491,66445.0,56600
638,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,PrivacySuppressed,PrivacySuppressed,23,PrivacySuppressed,38.771565,-75.142864,2,32.0,1.0,1,1,1,2,10,,,2,39.0,0.0,0.0,0.8718,0.1282,0.0,0.0,0.0,58686.16,3.00999999046325,0.1698,0.8302,,PrivacySuppressed
639,0.2146263911,0.2531446541,0.2805486284,0.29218107,,0.6283,9500,9500,609,470,39.754608000000005,-75.595458,2,21.0,1.0,1,1,1,3,10,,,3,72.0,0.0,0.0,0.4028,0.5278,0.0,0.0,0.0694,64117.96,4.19000005722045,0.0541,0.9459,23137.0,20000
640,0.6736842105,0.7096774194,0.7024793388,0.7741935484,,,3750,5500,2636,581,39.198371,-75.56012,2,13.0,2.0,1,3,2,1,10,6989.0,0.3563,1,1958.0,0.0117,0.0,0.7165,0.2084,0.024,0.0082,0.0312,60121.66,3.4300000667572,0.3736,0.6264,11579.0,25500
641,0.3548951049,0.4505672609,0.5865384615,PrivacySuppressed,0.248,,19500,28375,2280,968,39.187173,-75.54053,2,13.0,3.0,1,1,4,1,10,7722.0,0.6852,1,2855.0,0.0175,0.0203,0.1552,0.7772,0.0077,0.0035,0.0186,60801.87,4.65000009536743,0.3608,0.6392,21177.0,28200
642,0.8298279159,0.8532086256,0.8827893175,0.9210526316,0.7129,,21250,24250,6402,4830,39.679577,-75.752822,2,21.0,3.0,1,1,4,1,10,12175.0,0.9759,1,16110.0,0.0095,0.0132,0.8654,0.0595,0.0245,0.0026,0.0253,84189.75,2.84999990463256,0.4259,0.5741,24557.0,46700
643,0.5668789809,0.6280487805,0.7748344371,0.7555555556,0.4409,,15000,21750,275,146,39.741501,-75.689624,2,21.0,3.0,1,1,4,2,10,7623.0,0.2674,1,1162.0,0.012,0.3201,0.4415,0.1007,0.0826,0.0009,0.0422,70369.91,3.57999992370605,0.4309,0.5691,36339.0,35700
644,0.275,0.3048780488,0.525,0.5154639175,,0.1522,8500,9833,151,95,39.711442,-75.74178,2,21.0,1.0,1,1,1,3,10,,,3,76.0,0.0,0.0,0.7105,0.2237,0.0132,0.0,0.0526,72468.65,3.64000010490417,0.0515,0.9485,16626.0,19200
645,0.5741324921,0.6391437309,0.6894865526,0.7647058824,0.1448,,12250,30500,1062,275,39.163182,-75.527716,2,13.0,3.0,1,1,4,2,10,7133.0,0.5481,1,1513.0,0.0139,0.0324,0.7217,0.2016,0.0112,0.0007,0.0185,70367.14,3.45000004768371,0.4409,0.5591,39189.0,30200
646,0.5228531856,0.5750652742,0.6518375242,0.7178871549,0.1379,,13668,18718,5987,2310,39.682299,-75.586998,2,21.0,3.0,1,1,4,2,10,7143.0,0.0524,1,3927.0,0.002,0.1655,0.6859999999999999,0.1215,0.0048,0.002,0.0181,66924.87,3.52999997138977,0.353,0.647,17209.0,36800
647,0.8202859088,0.8618376928,0.8729361091,0.8933454877,0.7644,,19926,23250,2594,1876,38.936005,-77.088875,2,11.0,3.0,1,1,4,2,11,11386.0,0.5671,1,5701.0,0.1358,0.1354,0.5703,0.0693,0.0389,0.0035,0.0468,81657.17,2.95000004768371,0.3671,0.6329,60501.0,45600
648,0.8002257336,0.8329646018,0.8717948718,0.9139344262,0.6186,,23987,26861,1378,1003,38.933651,-76.99790899999999,2,11.0,3.0,1,1,4,2,11,9607.0,0.5611,1,2609.0,0.0322,0.0801,0.7275,0.07400000000000001,0.0425,0.0019,0.0418,85196.61,2.97000002861022,0.45399999999999996,0.546,57561.0,47100
649,0.387254902,0.4728132388,0.5709876543,0.5898876404,0.1346,,11500,23500,1874,475,38.943819,-77.066247,2,11.0,3.0,1,2,4,1,11,8541.0,0.3375,1,5008.0,0.0617,0.0673,0.0451,0.7548,0.022000000000000002,0.0018,0.0473,51576.54,6.84000015258789,0.4344,0.5656,20714.0,29100
650,,,,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,38.931652,-76.998724,2,11.0,,1,1,4,2,11,3822.0,0.7241,1,,,,,,,,,,,,,,
651,0.6129032258,0.7173913043,0.7380952381,0.731884058,0.19699999999999998,,10250,15000,459,263,38.907371000000005,-76.993675,2,11.0,3.0,1,1,4,2,11,10127.0,1.0,1,1258.0,0.1288,0.0564,0.5978,0.10099999999999999,0.0469,0.0072,0.062,65746.56,3.55999994277954,0.4856,0.5144,35288.0,21900
652,0.8389333333,0.8700623701,0.9056709714,0.9284841076,0.7597,,21500,25000,3214,2349,38.899229999999996,-77.048363,2,11.0,3.0,1,1,4,2,11,13928.0,0.4912,1,8837.0,0.0648,0.0905,0.6323,0.0651,0.0971,0.0033,0.0468,85677.46,2.95000004768371,0.4294,0.5706,65218.0,53600
653,0.9028749029,0.9244851259,0.9190915543,0.9488549618,0.9012,,14750,15494.5,1594,1390,38.908809000000005,-77.073463,2,11.0,3.0,1,1,4,2,11,14655.0,0.4783,1,6418.0,0.0919,0.0296,0.6775,0.0589,0.0883,0.0025,0.0513,82187.36,3.08999991416931,0.4419,0.5581,66971.0,65200
654,0.4060721063,0.4478234943,0.4868957484,0.5642232683,0.3916,,23000,26000,3231,1868,38.922391999999995,-77.018966,2,11.0,3.0,1,1,4,2,11,8635.0,1.0,1,6569.0,0.1123,0.0018,0.0044,0.8627,0.0093,0.0015,0.0079,66680.2,4.42999982833862,0.32899999999999996,0.6709999999999999,43116.0,35800
655,0.3378640777,0.4244974287,0.5203750451,0.6120550162,0.2,,9500,34239.5,33343,4480,38.904881,-77.034133,2,11.0,3.0,1,77,4,3,11,8230.0,0.1569,1,1213.0,0.1467,0.0322,0.061,0.7065,0.0272,0.0016,0.0247,66472.61,3.51999998092651,0.3434,0.6566,29544.0,33100
656,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,1.0,14375,PrivacySuppressed,30,PrivacySuppressed,38.910024,-77.065095,2,11.0,1.0,1,1,1,2,11,,,2,10.0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,77779.88,3.16000008583068,0.5588,0.4412,24189.0,PrivacySuppressed
657,0.3966480447,0.4689119171,0.6170212766,0.5683060109,0.1231,,17500,31000,1140,411,38.927398,-77.004261,2,11.0,3.0,1,1,4,2,11,6123.0,0.25,1,895.0,0.0022,0.1128,0.1184,0.6581,0.0212,0.0011,0.086,60221.46,5.82000017166137,0.0299,0.9701,31410.0,32300
658,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,38.939606,-77.08995999999999,2,11.0,3.0,1,1,4,2,11,9057.0,0.9048,1,,,,,,,,,PrivacySuppressed,PrivacySuppressed,,,,
659,0.3087674714,0.3696202532,0.3786407767,0.4552023121,,0.6304,10800,11600,213,152,29.349365000000002,-81.13308599999999,5,41.0,1.0,1,1,2,2,12,4071.0,,2,422.0,0.0592,0.0,0.8863,0.0118,0.0,0.0095,0.0332,59867.06,3.03999996185302,0.9432,0.0568,33903.0,27300
660,0.3793103448,0.4818181818,0.5268714012,0.5751445087,0.2686,,17495.5,27000,1086,449,26.101096,-80.123514,5,12.0,2.0,1,1,3,3,12,5433.0,0.2581,1,3145.0,0.0,0.0458,0.4932,0.1253,0.0242,0.0025,0.3091,60908.02,3.55999994277954,0.4372,0.5628,27394.0,25600
661,,,,,,0.56,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,26.24278,-80.19227099999999,5,21.0,1.0,1,1,1,1,12,,,2,1570.0,0.0,0.0089,0.451,0.3815,0.0293,0.0038,0.1255,53779.01,3.86999988555908,0.862,0.138,19120.0,29100
662,0.6697247706,0.7280701754,0.5980392157,0.6835443038,0.2807,,10750,20049,241,111,30.962708000000003,-85.50393100000001,5,32.0,3.0,1,1,4,2,12,4913.0,1.0,1,549.0,0.0036,0.0,0.8689,0.0674,0.0128,0.0109,0.0364,50305.97,3,0.5814,0.4186,17117.0,26600
663,0.4164609053,0.5111287758,0.6187335092,0.6607142857,0.1568,,19500,28000,2815,1328,25.878908,-80.198925,5,21.0,3.0,1,2,4,2,12,7895.0,0.4275,1,5777.0,0.0595,0.0997,0.3259,0.1715,0.0102,0.0023,0.3308,58621.88,4.21999979019165,0.3903,0.6097,44430.0,39400
664,0.2042253521,0.3215859031,0.443877551,0.5302325581,0.1429,,18500,34750,2772,950,29.207195000000002,-81.032946,5,13.0,3.0,1,1,4,2,12,6793.0,0.6852,1,2745.0,0.0729,0.0149,0.0091,0.8911,0.0029,0.0,0.0091,50783.25,4.59000015258789,0.3986,0.6014,27193.0,23600
